# Hyperlimit Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 638 | 33.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[1562]` |
| 639 | 33.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[1717]` |
| 640 | 33.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[2307]` |
| 641 | 33.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[2375]` |
| 642 | 33.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[9446]` |
| 643 | 33.207 us | `cargo-fuzz` | `predicate_invariants` | `seed[144]` |
| 644 | 33.207 us | `cargo-fuzz` | `predicate_invariants` | `seed[7171]` |
| 645 | 33.198 us | `cargo-fuzz` | `predicate_invariants` | `seed[1356]` |
| 646 | 33.198 us | `cargo-fuzz` | `predicate_invariants` | `seed[1872]` |
| 647 | 33.197 us | `cargo-fuzz` | `predicate_invariants` | `seed[1454]` |
| 648 | 33.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[826]` |
| 649 | 33.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[1471]` |
| 650 | 33.187 us | `cargo-fuzz` | `predicate_invariants` | `seed[2136]` |
| 651 | 33.187 us | `cargo-fuzz` | `predicate_invariants` | `seed[6396]` |
| 652 | 33.178 us | `cargo-fuzz` | `predicate_invariants` | `seed[1452]` |
| 653 | 33.178 us | `cargo-fuzz` | `predicate_invariants` | `seed[1742]` |
| 654 | 33.178 us | `cargo-fuzz` | `predicate_invariants` | `seed[2216]` |
| 655 | 33.177 us | `cargo-fuzz` | `predicate_invariants` | `seed[901]` |
| 656 | 33.167 us | `cargo-fuzz` | `predicate_invariants` | `seed[2318]` |
| 657 | 33.158 us | `cargo-fuzz` | `predicate_invariants` | `seed[922]` |
| 658 | 33.148 us | `cargo-fuzz` | `predicate_invariants` | `seed[879]` |
| 659 | 33.148 us | `cargo-fuzz` | `predicate_invariants` | `seed[1493]` |
| 660 | 33.147 us | `cargo-fuzz` | `predicate_invariants` | `seed[2100]` |
| 661 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[825]` |
| 662 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[871]` |
| 663 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1080]` |
| 664 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1359]` |
| 665 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1551]` |
| 666 | 33.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1927]` |
| 667 | 33.127 us | `cargo-fuzz` | `predicate_invariants` | `seed[1413]` |
| 668 | 33.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[1003]` |
| 669 | 33.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[2134]` |
| 670 | 33.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[7170]` |
| 671 | 33.117 us | `cargo-fuzz` | `predicate_invariants` | `seed[2325]` |
| 672 | 33.108 us | `cargo-fuzz` | `predicate_invariants` | `seed[8369]` |
| 673 | 33.107 us | `cargo-fuzz` | `predicate_invariants` | `seed[1155]` |
| 674 | 33.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[829]` |
| 675 | 33.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[1966]` |
| 676 | 33.097 us | `cargo-fuzz` | `predicate_invariants` | `seed[2033]` |
| 677 | 33.088 us | `cargo-fuzz` | `predicate_invariants` | `seed[1279]` |
| 678 | 33.088 us | `cargo-fuzz` | `predicate_invariants` | `seed[4200]` |
| 679 | 33.078 us | `cargo-fuzz` | `predicate_invariants` | `seed[833]` |
| 680 | 33.078 us | `cargo-fuzz` | `predicate_invariants` | `seed[971]` |
| 681 | 33.068 us | `cargo-fuzz` | `predicate_invariants` | `seed[648]` |
| 682 | 33.068 us | `cargo-fuzz` | `predicate_invariants` | `seed[747]` |
| 683 | 33.068 us | `cargo-fuzz` | `predicate_invariants` | `seed[987]` |
| 684 | 33.067 us | `cargo-fuzz` | `predicate_invariants` | `seed[994]` |
| 685 | 33.058 us | `cargo-fuzz` | `predicate_invariants` | `seed[1818]` |
| 686 | 33.058 us | `cargo-fuzz` | `predicate_invariants` | `seed[2036]` |
| 687 | 33.058 us | `cargo-fuzz` | `predicate_invariants` | `seed[2172]` |
| 688 | 33.047 us | `cargo-fuzz` | `predicate_invariants` | `seed[9962]` |
| 689 | 33.038 us | `cargo-fuzz` | `predicate_invariants` | `seed[963]` |
| 690 | 33.038 us | `cargo-fuzz` | `predicate_invariants` | `seed[2026]` |
| 691 | 33.037 us | `cargo-fuzz` | `predicate_invariants` | `seed[5302]` |
| 692 | 33.028 us | `cargo-fuzz` | `predicate_invariants` | `seed[1602]` |
| 693 | 33.027 us | `cargo-fuzz` | `predicate_invariants` | `seed[650]` |
| 694 | 33.018 us | `cargo-fuzz` | `predicate_invariants` | `seed[2562]` |
| 695 | 33.008 us | `cargo-fuzz` | `predicate_invariants` | `seed[1994]` |
| 696 | 33.007 us | `cargo-fuzz` | `predicate_invariants` | `seed[1978]` |
| 697 | 32.998 us | `cargo-fuzz` | `predicate_invariants` | `seed[1089]` |
| 698 | 32.998 us | `cargo-fuzz` | `predicate_invariants` | `seed[9863]` |
| 699 | 32.997 us | `cargo-fuzz` | `predicate_invariants` | `seed[734]` |
| 700 | 32.997 us | `cargo-fuzz` | `predicate_invariants` | `seed[1698]` |
| 701 | 32.988 us | `cargo-fuzz` | `predicate_invariants` | `seed[1703]` |
| 702 | 32.988 us | `cargo-fuzz` | `predicate_invariants` | `seed[2379]` |
| 703 | 32.978 us | `cargo-fuzz` | `predicate_invariants` | `seed[1330]` |
| 704 | 32.977 us | `cargo-fuzz` | `predicate_invariants` | `seed[636]` |
| 705 | 32.977 us | `cargo-fuzz` | `predicate_invariants` | `seed[9961]` |
| 706 | 32.968 us | `cargo-fuzz` | `predicate_invariants` | `seed[1052]` |
| 707 | 32.967 us | `cargo-fuzz` | `predicate_invariants` | `seed[1428]` |
| 708 | 32.967 us | `cargo-fuzz` | `predicate_invariants` | `seed[2362]` |
| 709 | 32.958 us | `cargo-fuzz` | `predicate_invariants` | `seed[1522]` |
| 710 | 32.958 us | `cargo-fuzz` | `predicate_invariants` | `seed[1853]` |
| 711 | 32.957 us | `cargo-fuzz` | `predicate_invariants` | `seed[854]` |
| 712 | 32.948 us | `cargo-fuzz` | `predicate_invariants` | `seed[899]` |
| 713 | 32.948 us | `cargo-fuzz` | `predicate_invariants` | `seed[1172]` |
| 714 | 32.918 us | `cargo-fuzz` | `predicate_invariants` | `seed[1432]` |
| 715 | 32.918 us | `cargo-fuzz` | `predicate_invariants` | `seed[2149]` |
| 716 | 32.917 us | `cargo-fuzz` | `predicate_invariants` | `seed[1696]` |
| 717 | 32.917 us | `cargo-fuzz` | `predicate_invariants` | `seed[2254]` |
| 718 | 32.908 us | `cargo-fuzz` | `predicate_invariants` | `seed[1046]` |
| 719 | 32.908 us | `cargo-fuzz` | `predicate_invariants` | `seed[1403]` |
| 720 | 32.908 us | `cargo-fuzz` | `predicate_invariants` | `seed[1928]` |
| 721 | 32.908 us | `cargo-fuzz` | `predicate_invariants` | `seed[2066]` |
| 722 | 32.908 us | `cargo-fuzz` | `predicate_invariants` | `seed[2076]` |
| 723 | 32.898 us | `cargo-fuzz` | `predicate_invariants` | `seed[1037]` |
| 724 | 32.898 us | `cargo-fuzz` | `predicate_invariants` | `seed[1435]` |
| 725 | 32.887 us | `cargo-fuzz` | `predicate_invariants` | `seed[1997]` |
| 726 | 32.878 us | `cargo-fuzz` | `predicate_invariants` | `seed[1071]` |
| 727 | 32.878 us | `cargo-fuzz` | `predicate_invariants` | `seed[1160]` |
| 728 | 32.878 us | `cargo-fuzz` | `predicate_invariants` | `seed[2332]` |
| 729 | 32.878 us | `cargo-fuzz` | `predicate_invariants` | `seed[9666]` |
| 730 | 32.877 us | `cargo-fuzz` | `predicate_invariants` | `seed[715]` |
| 731 | 32.868 us | `cargo-fuzz` | `predicate_invariants` | `seed[887]` |
| 732 | 32.868 us | `cargo-fuzz` | `predicate_invariants` | `seed[1257]` |
| 733 | 32.868 us | `cargo-fuzz` | `predicate_invariants` | `seed[1865]` |
| 734 | 32.868 us | `cargo-fuzz` | `predicate_invariants` | `seed[2334]` |
| 735 | 32.868 us | `cargo-fuzz` | `predicate_invariants` | `seed[2355]` |
| 736 | 32.858 us | `cargo-fuzz` | `predicate_invariants` | `seed[1739]` |
| 737 | 32.858 us | `cargo-fuzz` | `predicate_invariants` | `seed[2083]` |
| 738 | 32.858 us | `cargo-fuzz` | `predicate_invariants` | `seed[2090]` |
| 739 | 32.858 us | `cargo-fuzz` | `predicate_invariants` | `seed[7176]` |
| 740 | 32.848 us | `cargo-fuzz` | `predicate_invariants` | `seed[695]` |
| 741 | 32.848 us | `cargo-fuzz` | `predicate_invariants` | `seed[9456]` |
| 742 | 32.838 us | `cargo-fuzz` | `predicate_invariants` | `seed[1767]` |
| 743 | 32.838 us | `cargo-fuzz` | `predicate_invariants` | `seed[5332]` |
| 744 | 32.837 us | `cargo-fuzz` | `predicate_invariants` | `seed[1732]` |
| 745 | 32.828 us | `cargo-fuzz` | `predicate_invariants` | `seed[1934]` |
| 746 | 32.827 us | `cargo-fuzz` | `predicate_invariants` | `seed[2245]` |
| 747 | 32.818 us | `cargo-fuzz` | `predicate_invariants` | `seed[1077]` |
| 748 | 32.818 us | `cargo-fuzz` | `predicate_invariants` | `seed[1275]` |
| 749 | 32.818 us | `cargo-fuzz` | `predicate_invariants` | `seed[1491]` |
| 750 | 32.807 us | `cargo-fuzz` | `predicate_invariants` | `seed[1923]` |
| 751 | 32.807 us | `cargo-fuzz` | `predicate_invariants` | `seed[9416]` |
| 752 | 32.798 us | `cargo-fuzz` | `predicate_invariants` | `seed[1250]` |
| 753 | 32.798 us | `cargo-fuzz` | `predicate_invariants` | `seed[2043]` |
| 754 | 32.798 us | `cargo-fuzz` | `predicate_invariants` | `seed[2370]` |
| 755 | 32.797 us | `cargo-fuzz` | `predicate_invariants` | `seed[1129]` |
| 756 | 32.788 us | `cargo-fuzz` | `predicate_invariants` | `seed[923]` |
| 757 | 32.788 us | `cargo-fuzz` | `predicate_invariants` | `seed[2141]` |
| 758 | 32.788 us | `cargo-fuzz` | `predicate_invariants` | `seed[2236]` |
| 759 | 32.788 us | `cargo-fuzz` | `predicate_invariants` | `seed[2270]` |
| 760 | 32.788 us | `cargo-fuzz` | `predicate_invariants` | `seed[2343]` |
| 761 | 32.778 us | `cargo-fuzz` | `predicate_invariants` | `seed[1719]` |
| 762 | 32.768 us | `cargo-fuzz` | `predicate_invariants` | `seed[1149]` |
| 763 | 32.768 us | `cargo-fuzz` | `predicate_invariants` | `seed[1301]` |
| 764 | 32.768 us | `cargo-fuzz` | `predicate_invariants` | `seed[1567]` |
| 765 | 32.768 us | `cargo-fuzz` | `predicate_invariants` | `seed[9415]` |
| 766 | 32.758 us | `cargo-fuzz` | `predicate_invariants` | `seed[2103]` |
| 767 | 32.757 us | `cargo-fuzz` | `predicate_invariants` | `seed[731]` |
| 768 | 32.757 us | `cargo-fuzz` | `predicate_invariants` | `seed[807]` |
| 769 | 32.748 us | `cargo-fuzz` | `predicate_invariants` | `seed[352]` |
| 770 | 32.748 us | `cargo-fuzz` | `predicate_invariants` | `seed[1327]` |
| 771 | 32.748 us | `cargo-fuzz` | `predicate_invariants` | `seed[1953]` |
| 772 | 32.748 us | `cargo-fuzz` | `predicate_invariants` | `seed[2041]` |
| 773 | 32.738 us | `cargo-fuzz` | `predicate_invariants` | `seed[995]` |
| 774 | 32.738 us | `cargo-fuzz` | `predicate_invariants` | `seed[1702]` |
| 775 | 32.737 us | `cargo-fuzz` | `predicate_invariants` | `seed[1141]` |
| 776 | 32.737 us | `cargo-fuzz` | `predicate_invariants` | `seed[9142]` |
| 777 | 32.728 us | `cargo-fuzz` | `predicate_invariants` | `seed[957]` |
| 778 | 32.728 us | `cargo-fuzz` | `predicate_invariants` | `seed[1115]` |
| 779 | 32.728 us | `cargo-fuzz` | `predicate_invariants` | `seed[1722]` |
| 780 | 32.727 us | `cargo-fuzz` | `predicate_invariants` | `seed[2297]` |
| 781 | 32.718 us | `cargo-fuzz` | `predicate_invariants` | `seed[3947]` |
| 782 | 32.717 us | `cargo-fuzz` | `predicate_invariants` | `seed[1229]` |
| 783 | 32.708 us | `cargo-fuzz` | `predicate_invariants` | `seed[479]` |
| 784 | 32.708 us | `cargo-fuzz` | `predicate_invariants` | `seed[2230]` |
| 785 | 32.708 us | `cargo-fuzz` | `predicate_invariants` | `seed[6397]` |
| 786 | 32.698 us | `cargo-fuzz` | `predicate_invariants` | `seed[711]` |
| 787 | 32.698 us | `cargo-fuzz` | `predicate_invariants` | `seed[932]` |
| 788 | 32.698 us | `cargo-fuzz` | `predicate_invariants` | `seed[1005]` |
| 789 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[641]` |
| 790 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[956]` |
| 791 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[1334]` |
| 792 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[1768]` |
| 793 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[1905]` |
| 794 | 32.688 us | `cargo-fuzz` | `predicate_invariants` | `seed[2377]` |
| 795 | 32.678 us | `cargo-fuzz` | `predicate_invariants` | `seed[2156]` |
| 796 | 32.678 us | `cargo-fuzz` | `predicate_invariants` | `seed[2187]` |
| 797 | 32.668 us | `cargo-fuzz` | `predicate_invariants` | `seed[2151]` |
| 798 | 32.658 us | `cargo-fuzz` | `predicate_invariants` | `seed[811]` |
| 799 | 32.658 us | `cargo-fuzz` | `predicate_invariants` | `seed[1815]` |
| 800 | 32.658 us | `cargo-fuzz` | `predicate_invariants` | `seed[2366]` |
| 801 | 32.648 us | `cargo-fuzz` | `predicate_invariants` | `seed[1035]` |
| 802 | 32.648 us | `cargo-fuzz` | `predicate_invariants` | `seed[1831]` |
| 803 | 32.648 us | `cargo-fuzz` | `predicate_invariants` | `seed[2006]` |
| 804 | 32.648 us | `cargo-fuzz` | `predicate_invariants` | `seed[2137]` |
| 805 | 32.648 us | `cargo-fuzz` | `predicate_invariants` | `seed[2219]` |
| 806 | 32.638 us | `cargo-fuzz` | `predicate_invariants` | `seed[792]` |
| 807 | 32.638 us | `cargo-fuzz` | `predicate_invariants` | `seed[1124]` |
| 808 | 32.638 us | `cargo-fuzz` | `predicate_invariants` | `seed[1580]` |
| 809 | 32.638 us | `cargo-fuzz` | `predicate_invariants` | `seed[1907]` |
| 810 | 32.628 us | `cargo-fuzz` | `predicate_invariants` | `seed[1480]` |
| 811 | 32.628 us | `cargo-fuzz` | `predicate_invariants` | `seed[9146]` |
| 812 | 32.628 us | `cargo-fuzz` | `predicate_invariants` | `seed[9422]` |
| 813 | 32.617 us | `cargo-fuzz` | `predicate_invariants` | `seed[2263]` |
| 814 | 32.608 us | `cargo-fuzz` | `predicate_invariants` | `seed[635]` |
| 815 | 32.608 us | `cargo-fuzz` | `predicate_invariants` | `seed[1771]` |
| 816 | 32.608 us | `cargo-fuzz` | `predicate_invariants` | `seed[2144]` |
| 817 | 32.607 us | `cargo-fuzz` | `predicate_invariants` | `seed[1906]` |
| 818 | 32.598 us | `cargo-fuzz` | `predicate_invariants` | `seed[2583]` |
| 819 | 32.597 us | `cargo-fuzz` | `predicate_invariants` | `seed[827]` |
| 820 | 32.588 us | `cargo-fuzz` | `predicate_invariants` | `seed[2029]` |
| 821 | 32.588 us | `cargo-fuzz` | `predicate_invariants` | `seed[2229]` |
| 822 | 32.588 us | `cargo-fuzz` | `predicate_invariants` | `seed[2664]` |
| 823 | 32.587 us | `cargo-fuzz` | `predicate_invariants` | `seed[8870]` |
| 824 | 32.578 us | `cargo-fuzz` | `predicate_invariants` | `seed[1552]` |
| 825 | 32.577 us | `cargo-fuzz` | `predicate_invariants` | `seed[1583]` |
| 826 | 32.577 us | `cargo-fuzz` | `predicate_invariants` | `seed[2019]` |
| 827 | 32.568 us | `cargo-fuzz` | `predicate_invariants` | `seed[1850]` |
| 828 | 32.568 us | `cargo-fuzz` | `predicate_invariants` | `seed[2234]` |
| 829 | 32.568 us | `cargo-fuzz` | `predicate_invariants` | `seed[2344]` |
| 830 | 32.558 us | `cargo-fuzz` | `predicate_invariants` | `seed[1555]` |
| 831 | 32.558 us | `cargo-fuzz` | `predicate_invariants` | `seed[2331]` |
| 832 | 32.557 us | `cargo-fuzz` | `predicate_invariants` | `seed[4850]` |
| 833 | 32.548 us | `cargo-fuzz` | `predicate_invariants` | `seed[2142]` |
| 834 | 32.548 us | `cargo-fuzz` | `predicate_invariants` | `seed[2148]` |
| 835 | 32.548 us | `cargo-fuzz` | `predicate_invariants` | `seed[2188]` |
| 836 | 32.547 us | `cargo-fuzz` | `predicate_invariants` | `seed[773]` |
| 837 | 32.547 us | `cargo-fuzz` | `predicate_invariants` | `seed[822]` |
| 838 | 32.547 us | `cargo-fuzz` | `predicate_invariants` | `seed[930]` |
| 839 | 32.547 us | `cargo-fuzz` | `predicate_invariants` | `seed[2666]` |
| 840 | 32.538 us | `cargo-fuzz` | `predicate_invariants` | `seed[1168]` |
| 841 | 32.538 us | `cargo-fuzz` | `predicate_invariants` | `seed[1963]` |
| 842 | 32.538 us | `cargo-fuzz` | `predicate_invariants` | `seed[2567]` |
| 843 | 32.538 us | `cargo-fuzz` | `predicate_invariants` | `seed[9420]` |
| 844 | 32.537 us | `cargo-fuzz` | `predicate_invariants` | `seed[986]` |
| 845 | 32.528 us | `cargo-fuzz` | `predicate_invariants` | `seed[1619]` |
| 846 | 32.527 us | `cargo-fuzz` | `predicate_invariants` | `seed[1253]` |
| 847 | 32.527 us | `cargo-fuzz` | `predicate_invariants` | `seed[1400]` |
| 848 | 32.518 us | `cargo-fuzz` | `predicate_invariants` | `seed[145]` |
| 849 | 32.518 us | `cargo-fuzz` | `predicate_invariants` | `seed[1138]` |
| 850 | 32.518 us | `cargo-fuzz` | `predicate_invariants` | `seed[6299]` |
| 851 | 32.517 us | `cargo-fuzz` | `predicate_invariants` | `seed[1090]` |
| 852 | 32.508 us | `cargo-fuzz` | `predicate_invariants` | `seed[686]` |
| 853 | 32.508 us | `cargo-fuzz` | `predicate_invariants` | `seed[2225]` |
| 854 | 32.508 us | `cargo-fuzz` | `predicate_invariants` | `seed[2237]` |
| 855 | 32.497 us | `cargo-fuzz` | `predicate_invariants` | `seed[2020]` |
| 856 | 32.497 us | `cargo-fuzz` | `predicate_invariants` | `seed[9423]` |
| 857 | 32.488 us | `cargo-fuzz` | `predicate_invariants` | `seed[950]` |
| 858 | 32.488 us | `cargo-fuzz` | `predicate_invariants` | `seed[1204]` |
| 859 | 32.488 us | `cargo-fuzz` | `predicate_invariants` | `seed[9395]` |
| 860 | 32.478 us | `cargo-fuzz` | `predicate_invariants` | `seed[770]` |
| 861 | 32.478 us | `cargo-fuzz` | `predicate_invariants` | `seed[969]` |
| 862 | 32.478 us | `cargo-fuzz` | `predicate_invariants` | `seed[1208]` |
| 863 | 32.478 us | `cargo-fuzz` | `predicate_invariants` | `seed[1529]` |
| 864 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[628]` |
| 865 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[1053]` |
| 866 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[1273]` |
| 867 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[1769]` |
| 868 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[1802]` |
| 869 | 32.468 us | `cargo-fuzz` | `predicate_invariants` | `seed[9442]` |
| 870 | 32.467 us | `cargo-fuzz` | `predicate_invariants` | `seed[1670]` |
| 871 | 32.467 us | `cargo-fuzz` | `predicate_invariants` | `seed[2182]` |
| 872 | 32.457 us | `cargo-fuzz` | `predicate_invariants` | `seed[1265]` |
| 873 | 32.448 us | `cargo-fuzz` | `predicate_invariants` | `seed[677]` |
| 874 | 32.438 us | `cargo-fuzz` | `predicate_invariants` | `seed[2067]` |
| 875 | 32.437 us | `cargo-fuzz` | `predicate_invariants` | `seed[7651]` |
| 876 | 32.437 us | `cargo-fuzz` | `predicate_invariants` | `seed[8082]` |
| 877 | 32.428 us | `cargo-fuzz` | `predicate_invariants` | `seed[857]` |
| 878 | 32.428 us | `cargo-fuzz` | `predicate_invariants` | `seed[1150]` |
| 879 | 32.427 us | `cargo-fuzz` | `predicate_invariants` | `seed[928]` |
| 880 | 32.418 us | `cargo-fuzz` | `predicate_invariants` | `seed[251]` |
| 881 | 32.418 us | `cargo-fuzz` | `predicate_invariants` | `seed[1260]` |
| 882 | 32.418 us | `cargo-fuzz` | `predicate_invariants` | `seed[1298]` |
| 883 | 32.418 us | `cargo-fuzz` | `predicate_invariants` | `seed[2027]` |
| 884 | 32.417 us | `cargo-fuzz` | `predicate_invariants` | `seed[1777]` |
| 885 | 32.408 us | `cargo-fuzz` | `predicate_invariants` | `seed[954]` |
| 886 | 32.408 us | `cargo-fuzz` | `predicate_invariants` | `seed[1125]` |
| 887 | 32.408 us | `cargo-fuzz` | `predicate_invariants` | `seed[2091]` |
| 888 | 32.408 us | `cargo-fuzz` | `predicate_invariants` | `seed[2124]` |
| 889 | 32.407 us | `cargo-fuzz` | `predicate_invariants` | `seed[921]` |
| 890 | 32.407 us | `cargo-fuzz` | `predicate_invariants` | `seed[2111]` |
| 891 | 32.398 us | `cargo-fuzz` | `predicate_invariants` | `seed[1805]` |
| 892 | 32.388 us | `cargo-fuzz` | `predicate_invariants` | `seed[2251]` |
| 893 | 32.378 us | `cargo-fuzz` | `predicate_invariants` | `seed[1282]` |
| 894 | 32.377 us | `cargo-fuzz` | `predicate_invariants` | `seed[863]` |
| 895 | 32.377 us | `cargo-fuzz` | `predicate_invariants` | `seed[2663]` |
| 896 | 32.368 us | `cargo-fuzz` | `predicate_invariants` | `seed[988]` |
| 897 | 32.368 us | `cargo-fuzz` | `predicate_invariants` | `seed[2250]` |
| 898 | 32.358 us | `cargo-fuzz` | `predicate_invariants` | `seed[1194]` |
| 899 | 32.358 us | `cargo-fuzz` | `predicate_invariants` | `seed[1358]` |
| 900 | 32.358 us | `cargo-fuzz` | `predicate_invariants` | `seed[2218]` |
| 901 | 32.358 us | `cargo-fuzz` | `predicate_invariants` | `seed[2353]` |
| 902 | 32.348 us | `cargo-fuzz` | `predicate_invariants` | `seed[1295]` |
| 903 | 32.338 us | `cargo-fuzz` | `predicate_invariants` | `seed[860]` |
| 904 | 32.338 us | `cargo-fuzz` | `predicate_invariants` | `seed[7157]` |
| 905 | 32.337 us | `cargo-fuzz` | `predicate_invariants` | `seed[2268]` |
| 906 | 32.328 us | `cargo-fuzz` | `predicate_invariants` | `seed[2005]` |
| 907 | 32.328 us | `cargo-fuzz` | `predicate_invariants` | `seed[2269]` |
| 908 | 32.327 us | `cargo-fuzz` | `predicate_invariants` | `seed[1179]` |
| 909 | 32.327 us | `cargo-fuzz` | `predicate_invariants` | `seed[1713]` |
| 910 | 32.327 us | `cargo-fuzz` | `predicate_invariants` | `seed[2659]` |
| 911 | 32.318 us | `cargo-fuzz` | `predicate_invariants` | `seed[670]` |
| 912 | 32.318 us | `cargo-fuzz` | `predicate_invariants` | `seed[1501]` |
| 913 | 32.317 us | `cargo-fuzz` | `predicate_invariants` | `seed[1036]` |
| 914 | 32.317 us | `cargo-fuzz` | `predicate_invariants` | `seed[2319]` |
| 915 | 32.308 us | `cargo-fuzz` | `predicate_invariants` | `seed[1658]` |
| 916 | 32.308 us | `cargo-fuzz` | `predicate_invariants` | `seed[9762]` |
| 917 | 32.307 us | `cargo-fuzz` | `predicate_invariants` | `seed[4781]` |
| 918 | 32.298 us | `cargo-fuzz` | `predicate_invariants` | `seed[1072]` |
| 919 | 32.298 us | `cargo-fuzz` | `predicate_invariants` | `seed[1126]` |
| 920 | 32.298 us | `cargo-fuzz` | `predicate_invariants` | `seed[7206]` |
| 921 | 32.288 us | `cargo-fuzz` | `predicate_invariants` | `seed[1006]` |
| 922 | 32.288 us | `cargo-fuzz` | `predicate_invariants` | `seed[1076]` |
| 923 | 32.288 us | `cargo-fuzz` | `predicate_invariants` | `seed[1222]` |
| 924 | 32.288 us | `cargo-fuzz` | `predicate_invariants` | `seed[2243]` |
| 925 | 32.288 us | `cargo-fuzz` | `predicate_invariants` | `seed[2356]` |
| 926 | 32.287 us | `cargo-fuzz` | `predicate_invariants` | `seed[646]` |
| 927 | 32.278 us | `cargo-fuzz` | `predicate_invariants` | `seed[708]` |
| 928 | 32.278 us | `cargo-fuzz` | `predicate_invariants` | `seed[1323]` |
| 929 | 32.268 us | `cargo-fuzz` | `predicate_invariants` | `seed[1439]` |
| 930 | 32.268 us | `cargo-fuzz` | `predicate_invariants` | `seed[1677]` |
| 931 | 32.268 us | `cargo-fuzz` | `predicate_invariants` | `seed[5344]` |
| 932 | 32.258 us | `cargo-fuzz` | `predicate_invariants` | `seed[1617]` |
| 933 | 32.257 us | `cargo-fuzz` | `predicate_invariants` | `seed[2044]` |
| 934 | 32.248 us | `cargo-fuzz` | `predicate_invariants` | `seed[1098]` |
| 935 | 32.248 us | `cargo-fuzz` | `predicate_invariants` | `seed[1361]` |
| 936 | 32.248 us | `cargo-fuzz` | `predicate_invariants` | `seed[2065]` |
| 937 | 32.238 us | `cargo-fuzz` | `predicate_invariants` | `seed[1165]` |
| 938 | 32.237 us | `cargo-fuzz` | `predicate_invariants` | `seed[2330]` |
| 939 | 32.237 us | `cargo-fuzz` | `predicate_invariants` | `seed[2339]` |
| 940 | 32.228 us | `cargo-fuzz` | `predicate_invariants` | `seed[480]` |
| 941 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[1218]` |
| 942 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[1268]` |
| 943 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[1714]` |
| 944 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[1770]` |
| 945 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[1851]` |
| 946 | 32.218 us | `cargo-fuzz` | `predicate_invariants` | `seed[2048]` |
| 947 | 32.217 us | `cargo-fuzz` | `predicate_invariants` | `seed[669]` |
| 948 | 32.217 us | `cargo-fuzz` | `predicate_invariants` | `seed[2665]` |
| 949 | 32.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[1307]` |
| 950 | 32.208 us | `cargo-fuzz` | `predicate_invariants` | `seed[9710]` |
| 951 | 32.207 us | `cargo-fuzz` | `predicate_invariants` | `seed[727]` |
| 952 | 32.198 us | `cargo-fuzz` | `predicate_invariants` | `seed[1078]` |
| 953 | 32.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[591]` |
| 954 | 32.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[1464]` |
| 955 | 32.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[1780]` |
| 956 | 32.188 us | `cargo-fuzz` | `predicate_invariants` | `seed[2569]` |
| 957 | 32.187 us | `cargo-fuzz` | `predicate_invariants` | `seed[656]` |
| 958 | 32.178 us | `cargo-fuzz` | `predicate_invariants` | `seed[241]` |
| 959 | 32.177 us | `cargo-fuzz` | `predicate_invariants` | `seed[638]` |
| 960 | 32.168 us | `cargo-fuzz` | `predicate_invariants` | `seed[705]` |
